============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-D-C-90.txt
  Value mode: flat
  Timelimit:  900s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 2335848] reheat + diversify: ceiling=0.00, value=15620.0
    [iter 2341601] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 2347354] reheat + diversify: ceiling=0.00, value=15620.0
    [iter 2353107] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 2358860] reheat + diversify: ceiling=0.00, value=26918.0
    [iter 2364613] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2370366] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2376119] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 2381872] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 2387625] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2393378] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 2399131] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2404884] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2410637] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2416390] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2422143] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2427896] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2433649] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2439402] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 2445155] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 2450908] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 2456661] reheat + diversify: ceiling=0.00, value=8132.0
    [iter 2462414] reheat + diversify: ceiling=0.00, value=21734.0
    [iter 2468167] reheat + diversify: ceiling=0.00, value=9062.0
    [iter 2473920] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2479673] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2485426] reheat + diversify: ceiling=0.00, value=8132.0
    [iter 2491179] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 2496932] reheat + diversify: ceiling=0.00, value=21734.0
    [iter 2502685] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2508438] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 2514191] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2519944] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 2525697] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 2531450] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2537203] reheat + diversify: ceiling=0.00, value=27848.0
    [iter 2542956] reheat + diversify: ceiling=0.00, value=20804.0
    [iter 2548709] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2554462] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2560215] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 2565968] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2571721] reheat + diversify: ceiling=0.00, value=15620.0
    [iter 2577474] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 2583227] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2588980] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2594733] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2600486] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 2606239] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2611992] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 2617745] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 2623498] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2629251] reheat + diversify: ceiling=0.00, value=18500.0
    [iter 2635004] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2640757] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 2646510] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2652263] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2658016] reheat + diversify: ceiling=0.00, value=11942.0
    [iter 2663769] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2669522] reheat + diversify: ceiling=0.00, value=17126.0
    [iter 2675275] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2681028] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 2686781] reheat + diversify: ceiling=0.00, value=16550.0
    [iter 2692534] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 2698287] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 2704040] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2709793] reheat + diversify: ceiling=0.00, value=16550.0
    [iter 2715546] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2721299] reheat + diversify: ceiling=0.00, value=25544.0
    [iter 2727052] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2732805] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2738558] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2744311] reheat + diversify: ceiling=0.00, value=18500.0
    [iter 2750064] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2755817] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2761570] reheat + diversify: ceiling=0.00, value=17126.0
    [iter 2767323] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 2773076] reheat + diversify: ceiling=0.00, value=23240.0
    [iter 2778829] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2784582] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 2790335] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 2796088] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 2801841] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2807594] reheat + diversify: ceiling=0.00, value=11366.0
    [iter 2813347] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 2819100] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2824853] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2830606] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2836359] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2842112] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2847865] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2853618] reheat + diversify: ceiling=0.00, value=26918.0
    [iter 2859371] reheat + diversify: ceiling=0.00, value=20804.0
    [iter 2865124] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2870877] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2876630] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 2882383] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2888136] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2893889] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2899642] reheat + diversify: ceiling=0.00, value=23240.0
    [iter 2905395] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2911148] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2916901] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2922654] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2928407] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 2934160] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 2939913] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2945666] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2951419] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2957172] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 2962925] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 2968678] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 2974431] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 2980184] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 2985937] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 2991690] reheat + diversify: ceiling=0.00, value=27848.0
    [iter 2997443] reheat + diversify: ceiling=0.00, value=26918.0
    [iter 3003196] reheat + diversify: ceiling=0.00, value=11366.0
    [iter 3008949] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3014702] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3020455] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3026208] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3031961] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3037714] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3043467] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3049220] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3054973] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3060726] reheat + diversify: ceiling=0.00, value=18500.0
    [iter 3066479] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3072232] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3077985] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 3083738] reheat + diversify: ceiling=0.00, value=15620.0
    [iter 3089491] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 3095244] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3100997] reheat + diversify: ceiling=0.00, value=16550.0
    [iter 3106750] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3112503] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3118256] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3124009] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3129762] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3135515] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3141268] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3147021] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3152774] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3158527] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3164280] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3170033] reheat + diversify: ceiling=0.00, value=20804.0
    [iter 3175786] reheat + diversify: ceiling=0.00, value=20804.0
    [iter 3181539] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 3187292] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 3193045] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3198798] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3204551] reheat + diversify: ceiling=0.00, value=18500.0
    [iter 3210304] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3216057] reheat + diversify: ceiling=0.00, value=15620.0
    [iter 3221810] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3227563] reheat + diversify: ceiling=0.00, value=15620.0
    [iter 3233316] reheat + diversify: ceiling=0.00, value=8132.0
    [iter 3239069] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 3244822] reheat + diversify: ceiling=0.00, value=27848.0
    [iter 3250575] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3256328] reheat + diversify: ceiling=0.00, value=8132.0
    [iter 3262081] reheat + diversify: ceiling=0.00, value=20804.0
    [iter 3267834] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3273587] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3279340] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3285093] reheat + diversify: ceiling=0.00, value=20804.0
    [iter 3290846] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3296599] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3302352] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3308105] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 3313858] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3319611] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3325364] reheat + diversify: ceiling=0.00, value=25544.0
    [iter 3331117] reheat + diversify: ceiling=0.00, value=25544.0
    [iter 3336870] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3342623] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3348376] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3354129] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3359882] reheat + diversify: ceiling=0.00, value=14246.0
    [iter 3365635] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3371388] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3377141] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3382894] reheat + diversify: ceiling=0.00, value=15620.0
    [iter 3388647] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3394400] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3400153] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3405906] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 3411659] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3417412] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3423165] reheat + diversify: ceiling=0.00, value=27848.0
    [iter 3428918] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3434671] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 3440424] reheat + diversify: ceiling=0.00, value=26918.0
    [iter 3446177] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3451930] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3457683] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3463436] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 3469189] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3474942] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 3480695] reheat + diversify: ceiling=0.00, value=25544.0
    [iter 3486448] reheat + diversify: ceiling=0.00, value=17126.0
    [iter 3492201] reheat + diversify: ceiling=0.00, value=11366.0
    [iter 3497954] reheat + diversify: ceiling=0.00, value=18500.0
    [iter 3503707] reheat + diversify: ceiling=0.00, value=7202.0
    [iter 3509460] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3515213] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3520966] reheat + diversify: ceiling=0.00, value=14246.0
    [iter 3526719] reheat + diversify: ceiling=0.00, value=24968.0
    [iter 3532472] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3538225] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3543978] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3549731] reheat + diversify: ceiling=0.00, value=26918.0
    [iter 3555484] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 3561237] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3566990] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3572743] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3578496] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3584249] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3590002] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3595755] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3601508] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3607261] reheat + diversify: ceiling=0.00, value=21734.0
    [iter 3613014] reheat + diversify: ceiling=0.00, value=17126.0
    [iter 3618767] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3624520] reheat + diversify: ceiling=0.00, value=14246.0
    [iter 3630273] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3636026] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 3641779] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3647532] reheat + diversify: ceiling=0.00, value=23240.0
    [iter 3653285] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3659038] reheat + diversify: ceiling=0.00, value=14246.0
    [iter 3664791] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3670544] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 3676297] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3682050] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3687803] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3693556] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3699309] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 3705062] reheat + diversify: ceiling=0.00, value=20360.0
    [iter 3710815] reheat + diversify: ceiling=0.00, value=18500.0
    [iter 3716568] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 3722321] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 3728074] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3733827] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3739580] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3745333] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3751086] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3756839] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3762592] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3768345] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3774098] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3779851] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 3785604] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3791357] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3797110] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3802863] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3808616] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 3814369] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3820122] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 3825875] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3831628] reheat + diversify: ceiling=0.00, value=23240.0
    [iter 3837381] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3843134] reheat + diversify: ceiling=0.00, value=15620.0
    [iter 3848887] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3854640] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3860393] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3866146] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3871899] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 3877652] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3883405] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3889158] reheat + diversify: ceiling=0.00, value=8132.0
    [iter 3894911] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3900664] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3906417] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3912170] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3917923] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3923676] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 3929429] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3935182] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 3940935] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 3946688] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3952441] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 3958194] reheat + diversify: ceiling=0.00, value=25544.0
    [iter 3963947] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 3969700] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3975453] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3981206] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 3986959] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 3992712] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 3998465] reheat + diversify: ceiling=0.00, value=14246.0
    [iter 4004218] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 4009971] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4015724] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 4021477] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 4027230] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 4032983] reheat + diversify: ceiling=0.00, value=21734.0
    [iter 4038736] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 4044489] reheat + diversify: ceiling=0.00, value=9062.0
    [iter 4050242] reheat + diversify: ceiling=0.00, value=11366.0
    [iter 4055995] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4061748] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4067501] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4073254] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 4079007] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4084760] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4090513] reheat + diversify: ceiling=0.00, value=16550.0
    [iter 4096266] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4102019] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 4107772] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4113525] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4119278] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 4125031] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 4130784] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4136537] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 4142290] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 4148043] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4153796] reheat + diversify: ceiling=0.00, value=23240.0
    [iter 4159549] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 4165302] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 4171055] reheat + diversify: ceiling=0.00, value=18500.0
    [iter 4176808] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 4182561] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 4188314] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4194067] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4199820] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4205573] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 4211326] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4217079] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4222832] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 4228585] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4234338] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4240091] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4245844] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4251597] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4257350] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 4263103] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4268856] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 4274609] reheat + diversify: ceiling=0.00, value=11366.0
    [iter 4280362] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4286115] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 4291868] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4297621] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4303374] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 4309127] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4314880] reheat + diversify: ceiling=0.00, value=14246.0
    [iter 4320633] reheat + diversify: ceiling=0.00, value=25544.0
    [iter 4326386] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 4332139] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4337892] reheat + diversify: ceiling=0.00, value=17126.0
    [iter 4343645] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4349398] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4355151] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 4360904] reheat + diversify: ceiling=0.00, value=18500.0
    [iter 4366657] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4372410] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4378163] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 4383916] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 4389669] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4395422] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 4401175] reheat + diversify: ceiling=0.00, value=17126.0
    [iter 4406928] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 4412681] reheat + diversify: ceiling=0.00, value=23240.0
    [iter 4418434] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 4424187] reheat + diversify: ceiling=0.00, value=14822.0
    [iter 4429940] reheat + diversify: ceiling=0.00, value=16550.0
    [iter 4435693] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4441446] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4447199] reheat + diversify: ceiling=0.00, value=25544.0
    [iter 4452952] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 4458705] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4464458] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 4470211] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 4475964] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 4481717] reheat + diversify: ceiling=0.00, value=23240.0
    [iter 4487470] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4493223] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 4498976] reheat + diversify: ceiling=0.00, value=19430.0
    [iter 4504729] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 4510482] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4516235] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4521988] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 4527741] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4533494] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4539247] reheat + diversify: ceiling=0.00, value=18500.0
    [iter 4545000] reheat + diversify: ceiling=0.00, value=17126.0
    [iter 4550753] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4556506] reheat + diversify: ceiling=0.00, value=15620.0
    [iter 4562259] reheat + diversify: ceiling=0.00, value=27848.0
    [iter 4568012] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 4573765] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4579518] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 4585271] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4591024] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4596777] reheat + diversify: ceiling=0.00, value=24614.0
    [iter 4602530] reheat + diversify: ceiling=0.00, value=18500.0
    [iter 4608283] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4614036] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4619789] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4625542] reheat + diversify: ceiling=0.00, value=26918.0
    [iter 4631295] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 4637048] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 4642801] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4648554] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 4654307] reheat + diversify: ceiling=0.00, value=11012.0
    [iter 4660060] reheat + diversify: ceiling=0.00, value=17126.0
    [iter 4665813] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4671566] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4677319] reheat + diversify: ceiling=0.00, value=21734.0
    [iter 4683072] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 4688825] reheat + diversify: ceiling=0.00, value=29798.0
    [iter 4694578] reheat + diversify: ceiling=0.00, value=13316.0
    [iter 4700331] reheat + diversify: ceiling=0.00, value=15620.0
    [iter 4706084] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4711837] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4717590] reheat + diversify: ceiling=0.00, value=30728.0
    [iter 4723343] reheat + diversify: ceiling=0.00, value=33608.0
    [iter 4729096] reheat + diversify: ceiling=0.00, value=22310.0
    [iter 4734849] reheat + diversify: ceiling=0.00, value=28424.0
    [iter 4740602] reheat + diversify: ceiling=0.00, value=30728.0
