============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-C-90.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 2335733] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2341486] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2347239] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2352992] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2358745] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2364498] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2370251] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2376004] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 2381757] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2387510] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 2393263] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 2399016] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2404769] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2410522] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2416275] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2422028] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 2427781] reheat + diversify: ceiling=0.00, value=65450.0
    [iter 2433534] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 2439287] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2445040] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2450793] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2456546] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2462299] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2468052] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2473805] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2479558] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2485311] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 2491064] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2496817] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2502570] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2508323] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2514076] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2519829] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2525582] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2531335] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2537088] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2542841] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2548594] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2554347] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2560100] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2565853] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2571606] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2577359] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2583112] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 2588865] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2594618] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2600371] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2606124] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2611877] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2617630] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2623383] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2629136] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2634889] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 2640642] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 2646395] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2652148] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2657901] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2663654] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2669407] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2675160] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2680913] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 2686666] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2692419] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2698172] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2703925] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2709678] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2715431] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2721184] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2726937] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2732690] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2738443] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2744196] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2749949] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 2755702] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2761455] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2767208] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 2772961] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2778714] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 2784467] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2790220] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2795973] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2801726] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2807479] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2813232] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2818985] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 2824738] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2830491] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 2836244] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2841997] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2847750] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2853503] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2859256] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2865009] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2870762] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2876515] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2882268] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2888021] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2893774] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2899527] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2905280] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2911033] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2916786] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2922539] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2928292] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2934045] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 2939798] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2945551] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 2951304] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 2957057] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2962810] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2968563] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 2974316] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2980069] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 2985822] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 2991575] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 2997328] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3003081] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3008834] reheat + diversify: ceiling=0.00, value=65450.0
    [iter 3014587] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3020340] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3026093] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3031846] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3037599] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3043352] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3049105] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3054858] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3060611] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3066364] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3072117] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 3077870] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3083623] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3089376] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3095129] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3100882] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3106635] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3112388] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3118141] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3123894] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3129647] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3135400] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3141153] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3146906] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3152659] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3158412] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3164165] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3169918] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 3175671] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 3181424] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3187177] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 3192930] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3198683] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3204436] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3210189] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3215942] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 3221695] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3227448] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3233201] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3238954] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3244707] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3250460] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3256213] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3261966] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3267719] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3273472] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3279225] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3284978] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3290731] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3296484] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3302237] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3307990] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3313743] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3319496] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3325249] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3331002] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 3336755] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3342508] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3348261] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3354014] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3359767] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 3365520] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3371273] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3377026] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3382779] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 3388532] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3394285] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3400038] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3405791] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3411544] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 3417297] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 3423050] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3428803] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3434556] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3440309] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 3446062] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3451815] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3457568] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3463321] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3469074] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3474827] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3480580] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3486333] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3492086] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3497839] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3503592] reheat + diversify: ceiling=0.00, value=62168.0
    [iter 3509345] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3515098] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3520851] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3526604] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3532357] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 3538110] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3543863] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3549616] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3555369] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3561122] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3566875] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3572628] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3578381] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 3584134] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 3589887] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 3595640] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3601393] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3607146] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3612899] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3618652] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3624405] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3630158] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3635911] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3641664] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3647417] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3653170] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3658923] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3664676] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3670429] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3676182] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3681935] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3687688] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3693441] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3699194] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 3704947] reheat + diversify: ceiling=0.00, value=52966.0
    [iter 3710700] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3716453] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3722206] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3727959] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3733712] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3739465] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3745218] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3750971] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3756724] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3762477] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3768230] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3773983] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 3779736] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3785489] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3791242] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3796995] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3802748] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3808501] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3814254] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3820007] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 3825760] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3831513] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3837266] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3843019] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3848772] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3854525] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3860278] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3866031] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3871784] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3877537] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3883290] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3889043] reheat + diversify: ceiling=0.00, value=68298.0
    [iter 3894796] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3900549] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3906302] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3912055] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3917808] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 3923561] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3929314] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3935067] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3940820] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3946573] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3952326] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3958079] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3963832] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3969585] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 3975338] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 3981091] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 3986844] reheat + diversify: ceiling=0.00, value=71146.0
    [iter 3992597] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 3998350] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4004103] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4009856] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4015609] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4021362] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4027115] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4032868] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4038621] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4044374] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4050127] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4055880] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4061633] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4067386] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4073139] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4078892] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4084645] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4090398] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4096151] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4101904] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4107657] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4113410] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4119163] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4124916] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4130669] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4136422] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4142175] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4147928] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4153681] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4159434] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4165187] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4170940] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4176693] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4182446] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4188199] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4193952] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4199705] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4205458] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4211211] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4216964] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4222717] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4228470] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4234223] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4239976] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4245729] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4251482] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4257235] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4262988] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4268741] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4274494] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4280247] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4286000] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4291753] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4297506] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4303259] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4309012] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4314765] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4320518] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4326271] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4332024] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4337777] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4343530] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4349283] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4355036] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4360789] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4366542] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4372295] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4378048] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4383801] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4389554] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4395307] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4401060] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4406813] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4412566] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4418319] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4424072] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4429825] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4435578] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4441331] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4447084] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4452837] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4458590] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4464343] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4470096] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4475849] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4481602] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4487355] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4493108] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4498861] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4504614] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4510367] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4516120] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4521873] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4527626] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4533379] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4539132] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4544885] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4550638] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4556391] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4562144] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4567897] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4573650] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4579403] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4585156] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4590909] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4596662] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4602415] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4608168] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4613921] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4619674] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4625427] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4631180] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4636933] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4642686] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4648439] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4654192] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4659945] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4665698] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4671451] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4677204] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4682957] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4688710] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4694463] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4700216] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4705969] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4711722] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4717475] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4723228] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4728981] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4734734] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4740487] reheat + diversify: ceiling=0.00, value=80124.0
