============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-D-C-50.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 2330346] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2336099] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2341852] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2347605] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2353358] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 2359111] reheat + diversify: ceiling=0.00, value=10534.0
    [iter 2364864] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2370617] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2376370] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 2382123] reheat + diversify: ceiling=0.00, value=10534.0
    [iter 2387876] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 2393629] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 2399382] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 2405135] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 2410888] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2416641] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 2422394] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2428147] reheat + diversify: ceiling=0.00, value=6724.0
    [iter 2433900] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2439653] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 2445406] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 2451159] reheat + diversify: ceiling=0.00, value=9736.0
    [iter 2456912] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 2462665] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2468418] reheat + diversify: ceiling=0.00, value=10534.0
    [iter 2474171] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2479924] reheat + diversify: ceiling=0.00, value=10534.0
    [iter 2485677] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2491430] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2497183] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2502936] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2508689] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 2514442] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2520195] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2525948] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2531701] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 2537454] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2543207] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2548960] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2554713] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 2560466] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 2566219] reheat + diversify: ceiling=0.00, value=11464.0
    [iter 2571972] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 2577725] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 2583478] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2589231] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2594984] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2600737] reheat + diversify: ceiling=0.00, value=11464.0
    [iter 2606490] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2612243] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 2617996] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2623749] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2629502] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2635255] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 2641008] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 2646761] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2652514] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 2658267] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2664020] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 2669773] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2675526] reheat + diversify: ceiling=0.00, value=6724.0
    [iter 2681279] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2687032] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2692785] reheat + diversify: ceiling=0.00, value=6724.0
    [iter 2698538] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2704291] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2710044] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2715797] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2721550] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 2727303] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 2733056] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 2738809] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 2744562] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 2750315] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2756068] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2761821] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2767574] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 2773327] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2779080] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 2784833] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 2790586] reheat + diversify: ceiling=0.00, value=8674.0
    [iter 2796339] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2802092] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 2807845] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2813598] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2819351] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2825104] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 2830857] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2836610] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2842363] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2848116] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2853869] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2859622] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 2865375] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2871128] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 2876881] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2882634] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 2888387] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 2894140] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2899893] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 2905646] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 2911399] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 2917152] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2922905] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2928658] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 2934411] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2940164] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 2945917] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2951670] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2957423] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2963176] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2968929] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 2974682] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2980435] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2986188] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 2991941] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 2997694] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3003447] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3009200] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3014953] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3020706] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3026459] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3032212] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3037965] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3043718] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3049471] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3055224] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3060977] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3066730] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3072483] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3078236] reheat + diversify: ceiling=0.00, value=10534.0
    [iter 3083989] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3089742] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3095495] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3101248] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3107001] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3112754] reheat + diversify: ceiling=0.00, value=10534.0
    [iter 3118507] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3124260] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3130013] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3135766] reheat + diversify: ceiling=0.00, value=9604.0
    [iter 3141519] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3147272] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3153025] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3158778] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3164531] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3170284] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3176037] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3181790] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3187543] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3193296] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3199049] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3204802] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3210555] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3216308] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3222061] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3227814] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3233567] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3239320] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3245073] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3250826] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3256579] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3262332] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3268085] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3273838] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3279591] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3285344] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3291097] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3296850] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3302603] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3308356] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3314109] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3319862] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3325615] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 3331368] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3337121] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3342874] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3348627] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3354380] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3360133] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3365886] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3371639] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3377392] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3383145] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3388898] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3394651] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3400404] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3406157] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3411910] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 3417663] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3423416] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3429169] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3434922] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3440675] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3446428] reheat + diversify: ceiling=0.00, value=10534.0
    [iter 3452181] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3457934] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3463687] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3469440] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3475193] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3480946] reheat + diversify: ceiling=0.00, value=10534.0
    [iter 3486699] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3492452] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3498205] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 3503958] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3509711] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3515464] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3521217] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3526970] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3532723] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3538476] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3544229] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3549982] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3555735] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 3561488] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3567241] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3572994] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3578747] reheat + diversify: ceiling=0.00, value=8988.0
    [iter 3584500] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3590253] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3596006] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 3601759] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3607512] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3613265] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3619018] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3624771] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3630524] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3636277] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3642030] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3647783] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3653536] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3659289] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3665042] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3670795] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3676548] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3682301] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3688054] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3693807] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3699560] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3705313] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3711066] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3716819] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3722572] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 3728325] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3734078] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3739831] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3745584] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3751337] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3757090] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3762843] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3768596] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3774349] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3780102] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3785855] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3791608] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3797361] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3803114] reheat + diversify: ceiling=0.00, value=9736.0
    [iter 3808867] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3814620] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3820373] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3826126] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3831879] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3837632] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3843385] reheat + diversify: ceiling=0.00, value=9736.0
    [iter 3849138] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3854891] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3860644] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3866397] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 3872150] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3877903] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3883656] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 3889409] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3895162] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3900915] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3906668] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3912421] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3918174] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 3923927] reheat + diversify: ceiling=0.00, value=10180.0
    [iter 3929680] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 3935433] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 3941186] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 3946939] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 3952692] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3958445] reheat + diversify: ceiling=0.00, value=6724.0
    [iter 3964198] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3969951] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3975704] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3981457] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3987210] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 3992963] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 3998716] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4004469] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4010222] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 4015975] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4021728] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4027481] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4033234] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4038987] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4044740] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4050493] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4056246] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4061999] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4067752] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4073505] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 4079258] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4085011] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 4090764] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4096517] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 4102270] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4108023] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 4113776] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4119529] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 4125282] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4131035] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 4136788] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 4142541] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4148294] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4154047] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4159800] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4165553] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4171306] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4177059] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4182812] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4188565] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4194318] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4200071] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4205824] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4211577] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4217330] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4223083] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4228836] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4234589] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4240342] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4246095] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4251848] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4257601] reheat + diversify: ceiling=0.00, value=9604.0
    [iter 4263354] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4269107] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4274860] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4280613] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 4286366] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4292119] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4297872] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4303625] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4309378] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4315131] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4320884] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4326637] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4332390] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4338143] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4343896] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4349649] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4355402] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4361155] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4366908] reheat + diversify: ceiling=0.00, value=10534.0
    [iter 4372661] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 4378414] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4384167] reheat + diversify: ceiling=0.00, value=10534.0
    [iter 4389920] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4395673] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4401426] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 4407179] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4412932] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4418685] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4424438] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4430191] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 4435944] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4441697] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 4447450] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4453203] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 4458956] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4464709] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4470462] reheat + diversify: ceiling=0.00, value=7654.0
    [iter 4476215] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4481968] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4487721] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4493474] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4499227] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4504980] reheat + diversify: ceiling=0.00, value=11110.0
    [iter 4510733] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 4516486] reheat + diversify: ceiling=0.00, value=9736.0
    [iter 4522239] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4527992] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4533745] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4539498] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4545251] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4551004] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4556757] reheat + diversify: ceiling=0.00, value=9604.0
    [iter 4562510] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4568263] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4574016] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 4579769] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4585522] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 4591275] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4597028] reheat + diversify: ceiling=0.00, value=12616.0
    [iter 4602781] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 4608534] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4614287] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4620040] reheat + diversify: ceiling=0.00, value=12040.0
    [iter 4625793] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4631546] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4637299] reheat + diversify: ceiling=0.00, value=11686.0
    [iter 4643052] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4648805] reheat + diversify: ceiling=0.00, value=9160.0
    [iter 4654558] reheat + diversify: ceiling=0.00, value=13192.0
    [iter 4660311] reheat + diversify: ceiling=0.00, value=8230.0
    [iter 4666064] reheat + diversify: ceiling=0.00, value=10534.0
  time limit reached at iteration 4667357
  SA finished: 4667357 iterations in 300.0s (15558 it/s), accepted 3799802 (81.4%), rejected 867554, neutral 3595306 (77.0%), worsening accepted 19.1%, no-move draws 0, reheats 811
  SA: value 13192.0 (greedy 9736.0, +3456.0), bound 22478.6, gap 41.31%, util 59.2%
  report -> /home/mcaspar/3DMHKP/results_3DMHKP_ep3/ep3-20-D-C-50-3DMHKP-SA-a0.999-r0.25-t300s.txt

================================================================================================
SUMMARY
================================================================================================
instance      boxes  packed       greedy     SA value        bound      gap    util    iters    time
------------------------------------------------------------------------------------------------
ep3-20-D-C-50     20      11       9736.0      13192.0      22478.6   41.3%   59.2%  4667357  300.0s
------------------------------------------------------------------------------------------------
proven optimal (value reaches the upper bound): 0/1
